epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
13,37.9874,1.42852,1.3942,1.45309,0.71831,0.44172,0.48073,0.24403,1.73897,1.74707,1.75282,0.000415143,0.000415143,0.000415143
14,40.6822,1.40944,1.39145,1.43401,0.68545,0.43786,0.48187,0.24723,1.67802,1.66831,1.74324,0.000408071,0.000408071,0.000408071
15,43.3669,1.38692,1.35852,1.44117,0.71007,0.46118,0.5164,0.28435,1.57167,1.60389,1.68913,0.000401,0.000401,0.000401
16,46.0472,1.39037,1.33414,1.42363,0.73094,0.50121,0.55645,0.30305,1.57771,1.48313,1.64119,0.000393929,0.000393929,0.000393929
17,48.7014,1.4141,1.31734,1.42561,0.74489,0.48196,0.52714,0.28684,1.62956,1.52762,1.68056,0.000386857,0.000386857,0.000386857
18,51.353,1.40532,1.27281,1.41824,0.54455,0.47651,0.5273,0.28129,1.65506,1.53032,1.70934,0.000379786,0.000379786,0.000379786
19,53.9809,1.37703,1.25554,1.4078,0.54105,0.51025,0.5348,0.27778,1.64988,1.49637,1.71884,0.000372714,0.000372714,0.000372714
20,56.7038,1.30633,1.22598,1.38283,0.69573,0.45254,0.48982,0.26514,1.66826,1.67351,1.74913,0.000365643,0.000365643,0.000365643
21,59.3422,1.34824,1.24581,1.39099,0.53706,0.46277,0.51537,0.27587,1.6516,1.54788,1.69834,0.000358571,0.000358571,0.000358571
22,61.9818,1.29426,1.16318,1.35602,0.69698,0.5042,0.52931,0.28154,1.68178,1.46387,1.72107,0.0003515,0.0003515,0.0003515
23,64.6059,1.33622,1.18704,1.38087,0.53756,0.49099,0.51144,0.27349,1.70186,1.48301,1.72772,0.000344429,0.000344429,0.000344429
24,67.25,1.26785,1.12648,1.34222,0.72958,0.50048,0.55296,0.29195,1.6843,1.42249,1.72257,0.000337357,0.000337357,0.000337357
25,69.8832,1.29595,1.13923,1.34844,0.60683,0.49922,0.56694,0.31844,1.62169,1.39691,1.6795,0.000330286,0.000330286,0.000330286
26,72.5707,1.28027,1.11417,1.35448,0.7316,0.54441,0.57379,0.31487,1.58501,1.38428,1.63482,0.000323214,0.000323214,0.000323214
27,75.1968,1.27771,1.0791,1.34008,0.72429,0.52999,0.53727,0.2952,1.6349,1.42654,1.67825,0.000316143,0.000316143,0.000316143
28,77.9173,1.27255,1.07201,1.32725,0.73489,0.53802,0.55927,0.31396,1.59187,1.39807,1.65644,0.000309071,0.000309071,0.000309071
29,80.5339,1.23398,1.05398,1.30066,0.57644,0.56321,0.5882,0.3269,1.57491,1.31547,1.63447,0.000302,0.000302,0.000302
30,83.1995,1.23919,1.02463,1.30052,0.62351,0.537,0.59,0.32794,1.56233,1.2679,1.62597,0.000294929,0.000294929,0.000294929
31,85.8521,1.18981,1.00295,1.28172,0.61597,0.58708,0.62018,0.35608,1.53463,1.24201,1.60222,0.000287857,0.000287857,0.000287857
32,88.5206,1.24189,1.00429,1.31256,0.61348,0.58309,0.60305,0.34384,1.51589,1.24182,1.57588,0.000280786,0.000280786,0.000280786
33,91.134,1.19702,0.97564,1.28409,0.6239,0.56056,0.5938,0.33897,1.55094,1.28738,1.59451,0.000273714,0.000273714,0.000273714
34,93.7717,1.19259,0.95299,1.26929,0.60131,0.56736,0.59847,0.32224,1.60777,1.30319,1.64871,0.000266643,0.000266643,0.000266643
35,96.4799,1.20231,0.97077,1.29123,0.66558,0.51389,0.59874,0.32991,1.59758,1.34714,1.66436,0.000259571,0.000259571,0.000259571
36,99.1236,1.16577,0.94158,1.2773,0.62268,0.56482,0.60944,0.33589,1.58724,1.2638,1.65421,0.0002525,0.0002525,0.0002525
37,101.753,1.17903,0.9371,1.25701,0.60841,0.53806,0.58897,0.33261,1.60886,1.28883,1.68441,0.000245429,0.000245429,0.000245429
38,104.382,1.20426,0.96391,1.27273,0.63732,0.55837,0.61529,0.34376,1.57897,1.23213,1.66994,0.000238357,0.000238357,0.000238357
39,106.991,1.15784,0.93055,1.2532,0.66313,0.52467,0.61057,0.35654,1.55458,1.32582,1.61109,0.000231286,0.000231286,0.000231286
40,109.646,1.15744,0.9142,1.2406,0.62816,0.55372,0.60825,0.35871,1.53705,1.2272,1.59927,0.000224214,0.000224214,0.000224214
41,112.289,1.14556,0.90111,1.25429,0.618,0.56594,0.60303,0.33955,1.64038,1.22706,1.71753,0.000217143,0.000217143,0.000217143
42,114.942,1.18018,0.9185,1.25294,0.61077,0.58184,0.61954,0.34771,1.58277,1.20709,1.65605,0.000210071,0.000210071,0.000210071
43,117.657,1.12975,0.88225,1.23148,0.63591,0.55683,0.59062,0.33544,1.59367,1.25145,1.66816,0.000203,0.000203,0.000203
44,120.283,1.10538,0.87913,1.22578,0.81092,0.58029,0.61461,0.35888,1.54591,1.21357,1.61866,0.000195929,0.000195929,0.000195929
45,122.925,1.11438,0.87099,1.22523,0.64618,0.58796,0.62636,0.35914,1.53479,1.19245,1.59224,0.000188857,0.000188857,0.000188857
46,125.583,1.135,0.85943,1.21165,0.63912,0.58198,0.61848,0.35798,1.56764,1.21101,1.62886,0.000181786,0.000181786,0.000181786
47,128.203,1.11811,0.84604,1.20685,0.61818,0.53753,0.58484,0.32664,1.67488,1.23564,1.77622,0.000174714,0.000174714,0.000174714
48,130.839,1.09938,0.82455,1.18213,0.60603,0.58042,0.60306,0.34217,1.58721,1.18184,1.65896,0.000167643,0.000167643,0.000167643
49,133.463,1.09071,0.83204,1.20841,0.59982,0.61399,0.61711,0.35576,1.53462,1.1486,1.60742,0.000160571,0.000160571,0.000160571
50,136.098,1.08323,0.82929,1.2049,0.62747,0.56688,0.618,0.36037,1.52191,1.16116,1.59093,0.0001535,0.0001535,0.0001535
51,138.833,1.0691,0.80847,1.19403,0.62597,0.58362,0.62432,0.36946,1.50833,1.19381,1.58906,0.000146429,0.000146429,0.000146429
52,141.491,1.04363,0.80155,1.18833,0.64749,0.55094,0.62021,0.36093,1.52031,1.20313,1.59828,0.000139357,0.000139357,0.000139357
53,144.092,1.02512,0.78158,1.1753,0.62478,0.59206,0.61886,0.35712,1.55237,1.15188,1.64425,0.000132286,0.000132286,0.000132286
54,146.722,1.04102,0.7906,1.18195,0.65133,0.57495,0.63104,0.36417,1.52057,1.11385,1.60561,0.000125214,0.000125214,0.000125214
55,149.339,1.05325,0.78341,1.17238,0.64268,0.59147,0.61978,0.36031,1.56789,1.15553,1.64115,0.000118143,0.000118143,0.000118143
56,151.985,1.07869,0.81484,1.19482,0.63968,0.58923,0.62035,0.36663,1.51522,1.16017,1.58063,0.000111071,0.000111071,0.000111071
57,154.601,1.02377,0.77089,1.18304,0.63786,0.58829,0.61982,0.35783,1.54482,1.15871,1.63977,0.000104,0.000104,0.000104
58,157.334,1.04602,0.7937,1.17045,0.64327,0.59657,0.63232,0.36766,1.53715,1.11926,1.63493,9.69286e-05,9.69286e-05,9.69286e-05
59,159.945,1.0082,0.76545,1.15662,0.65984,0.59852,0.63266,0.36529,1.5488,1.12327,1.64834,8.98571e-05,8.98571e-05,8.98571e-05
60,162.561,1.02135,0.76682,1.16208,0.66942,0.58596,0.62311,0.36129,1.53264,1.12554,1.6253,8.27857e-05,8.27857e-05,8.27857e-05
61,165.887,1.05513,0.7471,1.19412,0.67202,0.58008,0.6291,0.36412,1.51971,1.14351,1.59545,7.57143e-05,7.57143e-05,7.57143e-05
