epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,234.375,0.98623,0.70102,1.21012,0.7111,0.69539,0.72745,0.42639,1.50657,1.0877,1.71313,0.00045941,0.00045941,0.00045941
43,239.781,0.94831,0.67506,1.19044,0.79329,0.67192,0.74266,0.44284,1.52116,1.11893,1.73401,0.00045842,0.00045842,0.00045842
44,245.2,0.95275,0.6854,1.20315,0.75434,0.67856,0.71738,0.43528,1.49566,1.16127,1.71172,0.00045743,0.00045743,0.00045743
45,250.61,0.96751,0.65727,1.18722,0.79665,0.66343,0.72892,0.42811,1.49867,1.09098,1.79158,0.00045644,0.00045644,0.00045644
46,256.035,0.96013,0.66383,1.18689,0.76617,0.68233,0.73949,0.43741,1.48983,1.11,1.74299,0.00045545,0.00045545,0.00045545
47,261.542,0.93044,0.65045,1.18676,0.75359,0.69038,0.73362,0.43865,1.48074,1.08821,1.72654,0.00045446,0.00045446,0.00045446
48,266.984,0.92105,0.65346,1.18745,0.80075,0.66299,0.74366,0.44593,1.47839,1.08587,1.72535,0.00045347,0.00045347,0.00045347
49,272.428,0.92795,0.62998,1.17386,0.84568,0.67789,0.7476,0.4426,1.48685,1.05302,1.71789,0.00045248,0.00045248,0.00045248
50,277.836,0.92456,0.6414,1.16906,0.79472,0.66183,0.74616,0.45591,1.45818,1.09176,1.69437,0.00045149,0.00045149,0.00045149
51,283.579,0.92666,0.6316,1.16941,0.84753,0.67606,0.73911,0.43914,1.46791,1.07885,1.66247,0.0004505,0.0004505,0.0004505
52,288.978,0.93052,0.6346,1.17177,0.7851,0.69364,0.74952,0.4565,1.46219,1.02926,1.68362,0.00044951,0.00044951,0.00044951
53,294.994,0.90881,0.61611,1.1609,0.8349,0.6767,0.74979,0.4569,1.47586,1.03527,1.6692,0.00044852,0.00044852,0.00044852
54,300.742,0.90436,0.60379,1.1526,0.75768,0.7311,0.76854,0.46441,1.45086,1.01923,1.66791,0.00044753,0.00044753,0.00044753
55,306.468,0.92527,0.61182,1.14656,0.78505,0.65513,0.72474,0.44619,1.44316,1.05465,1.68014,0.00044654,0.00044654,0.00044654
56,311.917,0.86943,0.59559,1.13655,0.80175,0.65376,0.74469,0.45465,1.44859,1.04046,1.69785,0.00044555,0.00044555,0.00044555
57,317.372,0.87048,0.58895,1.14167,0.78216,0.71057,0.76957,0.4793,1.42005,1.00381,1.6498,0.00044456,0.00044456,0.00044456
58,323.193,0.8669,0.58755,1.13647,0.83848,0.67438,0.76926,0.45795,1.45749,1.0339,1.71515,0.00044357,0.00044357,0.00044357
59,328.637,0.87783,0.59482,1.13443,0.7722,0.72533,0.77074,0.47585,1.44583,1.00836,1.67921,0.00044258,0.00044258,0.00044258
60,334.129,0.85898,0.59344,1.13451,0.80955,0.70969,0.76561,0.47564,1.46269,1.04121,1.69209,0.00044159,0.00044159,0.00044159
61,339.565,0.84586,0.58389,1.1162,0.8491,0.66416,0.76282,0.47433,1.43229,1.03945,1.6536,0.0004406,0.0004406,0.0004406
62,345.015,0.84471,0.56202,1.10953,0.81963,0.68371,0.75406,0.46727,1.43567,1.01963,1.68567,0.00043961,0.00043961,0.00043961
63,350.429,0.82395,0.55816,1.09745,0.76818,0.6698,0.72729,0.44218,1.46269,1.0799,1.70379,0.00043862,0.00043862,0.00043862
64,355.943,0.83989,0.57623,1.10311,0.77842,0.69823,0.73943,0.46245,1.43395,1.04589,1.67097,0.00043763,0.00043763,0.00043763
65,361.352,0.82958,0.568,1.11429,0.8275,0.69341,0.76101,0.46369,1.44859,1.04791,1.70132,0.00043664,0.00043664,0.00043664
66,366.776,0.84448,0.55475,1.10472,0.81653,0.71462,0.76287,0.47378,1.42256,1.03755,1.66903,0.00043565,0.00043565,0.00043565
67,372.206,0.81707,0.54126,1.0981,0.79036,0.68535,0.75419,0.45251,1.47164,1.07679,1.73554,0.00043466,0.00043466,0.00043466
68,377.707,0.83738,0.56193,1.12185,0.8002,0.66535,0.72941,0.4558,1.45499,1.09391,1.7178,0.00043367,0.00043367,0.00043367
69,383.164,0.82126,0.54183,1.10642,0.79715,0.69218,0.76574,0.47939,1.42322,0.9893,1.70557,0.00043268,0.00043268,0.00043268
70,388.967,0.8246,0.53793,1.09477,0.81778,0.68644,0.76511,0.47599,1.43503,0.98888,1.68093,0.00043169,0.00043169,0.00043169
71,394.407,0.79783,0.54043,1.09435,0.77351,0.71146,0.75613,0.47567,1.44813,1.04321,1.68379,0.0004307,0.0004307,0.0004307
72,399.82,0.77985,0.5202,1.06784,0.82078,0.69643,0.76196,0.47548,1.46109,1.04885,1.71085,0.00042971,0.00042971,0.00042971
73,405.243,0.81583,0.53984,1.08104,0.79064,0.69316,0.76418,0.45874,1.44741,1.03844,1.73612,0.00042872,0.00042872,0.00042872
74,410.701,0.8028,0.53435,1.08439,0.76415,0.72022,0.76099,0.48126,1.42663,1.06231,1.67719,0.00042773,0.00042773,0.00042773
75,416.388,0.77296,0.51306,1.06242,0.83274,0.66483,0.74944,0.47786,1.41814,1.10807,1.63965,0.00042674,0.00042674,0.00042674
76,421.908,0.80017,0.51323,1.08176,0.80744,0.68169,0.7328,0.46555,1.42092,1.09323,1.68898,0.00042575,0.00042575,0.00042575
77,427.365,0.78687,0.52916,1.09074,0.73424,0.69546,0.70491,0.42713,1.46585,1.08269,1.71435,0.00042476,0.00042476,0.00042476
78,432.811,0.75477,0.50983,1.0514,0.74777,0.68314,0.71885,0.43984,1.44468,1.10304,1.70663,0.00042377,0.00042377,0.00042377
79,438.259,0.78685,0.52483,1.0737,0.78685,0.68885,0.74038,0.45982,1.44417,1.03468,1.75387,0.00042278,0.00042278,0.00042278
80,443.717,0.7611,0.49973,1.05328,0.80538,0.67332,0.74443,0.45516,1.46989,1.03554,1.81513,0.00042179,0.00042179,0.00042179
81,449.235,0.77185,0.51657,1.07458,0.80194,0.70475,0.75254,0.47161,1.4523,1.09243,1.74141,0.0004208,0.0004208,0.0004208
82,454.709,0.73347,0.49198,1.05746,0.78125,0.70254,0.75991,0.46315,1.45183,1.02688,1.7762,0.00041981,0.00041981,0.00041981
83,460.132,0.74783,0.50135,1.05582,0.80431,0.71056,0.7584,0.46756,1.46437,1.03878,1.73953,0.00041882,0.00041882,0.00041882
84,465.567,0.75394,0.49838,1.05969,0.8115,0.69039,0.76819,0.49054,1.44666,1.02115,1.7195,0.00041783,0.00041783,0.00041783
85,471.264,0.74492,0.49329,1.04165,0.84037,0.69444,0.77324,0.50113,1.40722,0.99394,1.69287,0.00041684,0.00041684,0.00041684
86,476.971,0.73645,0.4884,1.04535,0.80039,0.6753,0.75723,0.48163,1.4282,1.022,1.69002,0.00041585,0.00041585,0.00041585
87,482.437,0.76001,0.50061,1.05268,0.78262,0.69984,0.75084,0.47839,1.41165,1.02876,1.68928,0.00041486,0.00041486,0.00041486
88,487.837,0.73243,0.48076,1.0318,0.79124,0.68908,0.73604,0.45556,1.43438,1.07985,1.71178,0.00041387,0.00041387,0.00041387
